"holderAddress","DEPOSIT_NECT_VAULT","DEPOSIT_iBGT_VAULT","GALXE","CUBQUEST","HOLD_GENESIS_NFT","HOLD_BERAC_POL_NFT","HOLD_BERAC_POL_2_NFT","STAKE_DIRAC_Phase_2","Stake_LP_KODIAK","STAKE_INFRARED","STAKE_BGT_STATION","TOTAL_POINTS"
"0x79297a44bc1d734cd4cd036755b03f23d46455da",20,20,0,50,0,0,0,0,0,0,0,90
"0x83435155746a1d6cb1cfd9579bd3586e8cc3817d",20,20,0,50,0,0,0,0,0,0,0,90
"0x603fd90a27985bc30aa2eddb67e7eae2fce48f4c",20,20,0,50,0,0,0,0,0,0,0,90
"0x970aa354cae8ca30cfce214b695b99ee2ee5319d",20,20,0,50,0,0,0,0,0,0,0,90
"0xe61a887d4b58590f05bdbff0d14648aaed2d10e1",20,20,0,50,0,0,0,0,0,0,30,120
"0x53cf1cf2a001bf1e0831cdea1012d587cae5584e",0,20,0,0,0,0,0,0,0,0,0,20
"0x5012290f38b0b784c5dca9b203d1d4cd6c0a86ff",20,20,0,50,0,0,0,0,0,0,0,90
"0xf40b0536458525f7d79ef4ae2679eff807219d0c",20,20,0,0,0,0,0,0,0,0,0,40
"0x73975f92c0d594a8872bd329c46d0a8476867f96",20,20,0,50,0,0,0,0,0,0,0,90
"0x713d8359a9c94720ecda0d4e4d5439e598d1cea6",20,20,0,50,0,0,0,0,0,0,0,90
"0xe2a0c326bca2281ae053e01dbeb9e9d517e76c34",20,20,0,50,0,0,0,0,0,0,0,90
"0x1a258f501e1e36e0a7f7b8f3d75042ab1172a028",20,20,0,50,0,0,0,10,0,0,0,100
"0x778768a24a3a8460298c677d8b548fcf8e7f95f8",20,20,0,50,0,0,0,0,0,0,0,90
"0xa142a65273696720fc00a124ae57d8b573cde364",20,20,0,50,0,0,0,0,0,0,30,120
"0xa803d3013b5b2790dd9765823eb2d8119eda86ca",20,20,0,50,0,0,0,0,0,0,0,90
"0xbeaeac7a60de4421fde94dd50240523a71dff3fe",0,20,0,0,0,0,0,0,0,0,0,20
"0xed5ba235cfe31c8ab5cb54f6be016df74e4a0c81",20,20,0,50,0,0,0,0,0,0,0,90
"0x4f2ec8ec7f21f3a77166c0fb83ad18343e041df2",20,20,0,50,0,0,0,10,0,0,0,100
"0xf8ad8926d3cf72db29a5fec1907b8cd09b64c805",20,20,0,50,0,0,0,0,0,0,0,90
"0xe5c853441f1336ce456bfb2cc459cdaf6531c2f1",0,20,0,0,0,0,0,0,0,0,0,20
"0x9ab6a0dcabba04dbfcf8ad46703234ff5c7eb1cc",20,20,0,50,0,0,0,0,0,0,0,90
"0x343f13224c3da336a3acb2e14a32d5ffdfe4088f",20,20,0,50,0,0,0,0,0,0,0,90
"0xedc80d4fbae4f37f5ccb5dc79de51892c7d9946f",20,20,0,50,0,0,0,0,0,0,0,90
"0xa3195d7390d248f29b71fbba3da0d72a87b7f2e8",20,20,0,50,0,0,0,0,0,0,0,90
"0x1c7c73a27e810366bd32a7adbdbf0a61fe6c0064",20,20,0,50,0,0,0,0,0,0,0,90
"0xabaf39606335dfedf7d01b6af0828fc5acf7ad7b",20,20,0,50,0,0,0,0,0,0,0,90
"0xa73708241c8d7b6d300737376a8539ce5604a68f",20,20,0,50,0,0,0,0,0,0,0,90
"0x1b0be6056a9e9675c61309d14ab63b57048dc8bf",20,20,0,50,0,0,0,0,0,0,0,90
"0x9f0156a3ae118b3c3b530184291749495b42e653",20,20,0,50,0,0,0,0,0,0,0,90
"0x99e27746e33c9886f6a3a19336e0ab753f962db9",20,20,0,50,0,0,0,0,0,0,0,90
"0x1114f1452f901d1087eae858a5b669a3798d6605",20,20,0,50,0,0,0,0,0,0,0,90
"0x277843f707244e7232222476136293a29fc9ec3b",20,20,0,50,0,0,0,0,0,0,0,90
"0x07340949a5f4a48b06081a21b5af340307796c30",20,20,0,50,0,0,0,0,0,0,0,90
"0x206cf06ba63e0e7b727e16af7079a2829e105e22",0,20,0,0,0,0,0,0,0,0,0,20
"0x272b122c7c40af2a4bf4328f5b3ceb7351969642",20,20,0,50,0,0,0,0,0,0,0,90
"0x53f925d2b2ca1eb9ba58710e168a27c48aa2e6eb",20,20,0,50,0,0,0,0,0,0,0,90
"0xfd308dfdb978b8ed3675a90394040c5b44989e8c",20,20,0,50,0,0,0,0,0,0,0,90
"0xe69102a689d2953b62f9c568cac49e983de7a6ae",20,20,0,50,0,0,0,0,0,0,0,90
"0xc6caa53c32c1005313bd4925dde2550609a03903",20,20,0,50,0,0,0,0,0,0,0,90
"0x90431aa272a2a0634500e0c450833463263abb96",20,20,0,50,0,0,0,0,0,0,30,120
"0x4be6aff652a5b6753269161c6f6f4b80424762a6",0,20,0,0,0,0,0,0,0,0,0,20
"0x6771a711c21cf14f1eed3551b5ef5a1bb8421a8c",20,20,0,50,0,0,0,0,0,0,0,90
"0xeddc74bf6bfce95496b5a1c28b8993a6df27e733",20,20,0,50,0,0,0,0,0,0,30,120
"0x87694bf9e2078a186c582ccf0e9779a87ff31281",20,20,0,50,0,0,0,0,0,0,0,90
"0x2b74a0422607869695f4d855b885e7165aa3e486",20,20,0,50,0,0,0,0,0,0,0,90
"0xfd102a750c595d95ace7bdbed17e8b444891610d",20,20,0,50,0,0,0,0,0,0,0,90
"0xb28f316428fff7c128ea23f65649b91b65f0db4b",20,20,0,50,0,0,0,0,0,0,0,90
"0x7f187c23255dd706f7d78f9a192dc21b94d42aff",20,20,0,50,0,0,0,0,0,0,0,90
"0x53fad2076b06bc54eeaf885fbaf04368f05b1b8f",20,20,0,50,0,0,0,0,0,0,0,90
"0xe4af9603ed4ee6dda50d5b17442a5ca303260283",20,20,0,50,0,0,0,0,0,0,30,120
"0x2c352aed30affbcde09bf4a9839dec44414b1dab",20,20,0,50,0,0,0,0,0,0,0,90
"0x89185da0b3d2aa20c42f9d12fe765572e1a7bda6",20,20,0,50,0,0,0,0,0,0,0,90
"0xae5bb44c034e362ab8226215a4ee49ea5bea81cd",20,20,0,50,0,0,0,0,0,0,0,90
"0xbbd16fc3adb216d12e06b0dd456ba2ee3292e3cb",20,20,0,50,0,0,0,0,0,0,0,90
"0x2c96457093158c48d430c14b2e7359af81a6bc22",20,20,0,50,0,0,0,0,0,0,0,90
"0xc2af741efc6642d437af47e59887b56a3d2ea2f6",20,20,0,50,0,0,0,0,0,0,0,90
"0xea1b6222ada3bca7b5ca6f8b68a85c1c5e691d8b",20,20,0,50,0,0,0,0,0,0,0,90
"0x363e821f228149955357c96c2608e683f4fdc7be",20,20,0,0,0,0,0,0,0,0,0,40
"0x273a69a043d7ab62334e43897c91fac8ae11280d",20,20,0,50,0,0,0,0,0,0,0,90
"0x9cfcc4c6e696b1f23d7748684f1b1680c9b01c8c",20,20,0,50,0,0,0,0,0,0,0,90
"0xab2502b49c3a4b34abc8145841282f573ff6d663",20,20,0,50,0,0,0,0,0,0,0,90
"0xe1f987cb66d8f0da79cb0fe245500200bbfba51e",20,20,0,50,0,0,0,0,0,0,0,90
"0x1f215923bd596382dabae267fb08cd495ebe1498",20,20,0,50,0,0,0,0,0,0,0,90
"0x4c0e973b62788f7fe377d2ac3f027d9915cb0508",20,20,0,50,0,0,0,0,0,0,0,90
"0xf1c1ca14a3629cd9c58115f245b8cd22f7f1da7d",20,20,0,50,0,0,0,0,0,0,0,90
"0x312485c823e766401607f599bd2a052fba08b496",20,20,0,50,0,0,0,0,0,0,0,90
"0xa806b04721afc5d17f159ba1fbcdc72251837c80",20,20,0,50,0,0,0,0,0,0,0,90
"0x7c93962e334791ad4e8e6845da30b0862b784127",0,20,0,50,0,0,0,0,0,0,0,70
"0x570cc33bd04656477910565b76c51dcfc5c1389e",20,20,0,50,0,0,0,0,0,0,0,90
"0x36df1fcab8e03419adb1d5d7b458d9aad73908df",20,20,0,50,0,0,0,0,0,0,0,90
"0xb6993d1fc916b144e1da7a5e79d999cfc4ed582d",20,20,0,50,0,0,0,0,0,0,0,90
"0x2baa465fb1ff773eb16d9e90bca17e1fd8e91ffb",0,20,0,50,0,0,0,0,0,0,0,70
"0xb6a56166d6901a685bae8bcad8fa173d847055bc",20,20,50,50,0,0,0,0,0,0,0,140
"0xe4acf7ce7c29a6b2a758a55f92ef12e34e82c1eb",20,20,0,50,0,0,0,0,0,0,0,90
"0x5a7614e0415ce65f50682a096df14eb3cf829d1a",20,20,0,50,0,0,0,0,0,0,0,90
"0x21cdfeacceaf34402ed90796a4fa6b747b050047",0,20,0,50,0,0,0,0,0,0,0,70
"0x028443f3b4ed0886a6795535bac7425c68197a19",20,20,0,50,0,0,0,0,0,0,0,90
"0x1c6d400b710d1cb74d9c07644c41c56da81e645f",20,20,0,50,0,0,0,0,0,0,0,90
"0x1a1a979565b282844ad0000b214b32450cd63342",20,20,0,50,0,0,0,0,0,0,0,90
"0xed0d4fd62cf503fdd1aeee06380eafeae910d38f",20,20,0,50,0,0,0,0,0,0,0,90
"0xd280572f0f2e6386589aaea71fd87a1bdd9bf304",20,20,0,50,0,0,0,0,0,0,0,90
"0xac6714313cff327e0f50aa52f7388ee3388a77cf",20,20,0,50,0,0,0,0,0,0,0,90
"0xd1111a6292692dfc091fc6a9d24f7d39b5237f4c",20,20,0,50,0,0,0,0,0,0,0,90
"0x722c924e8df72778f59c7e096c9f12e974957767",20,20,0,50,0,0,0,0,0,0,0,90
"0x50981f80686b468967d3704682b7f0cdf0ebcc86",20,20,0,50,0,0,0,0,0,0,0,90
"0xd089b771216524132424852c3efc93cfa1a48278",20,20,0,50,0,0,0,0,0,0,0,90
"0xf337c7cb8b2092268c8e685afd329088f2daaeab",20,20,0,50,0,0,0,0,0,0,0,90
"0x08df8038f91418efb5571f9f51d084beb0ed0cb8",20,20,0,50,0,0,0,0,0,0,0,90
"0xc9f8618c589c94b6a6b7fc6b0608993f2a1f5f13",20,20,0,50,0,0,0,0,0,0,0,90
"0x6891540f216b9a6a4b2e670427e44dd336223725",20,20,0,50,0,0,0,0,0,0,0,90
"0x682dc1e9623850c269ae86aa8a6cf28580512e4b",20,20,0,50,0,0,0,0,0,0,0,90
"0x1da5a4651f56692d2012f76a9604601f5cc8032b",20,20,0,50,0,0,0,0,0,0,0,90
"0x17f343182b42d6488fc54b6ae73ac5da5ad4e326",20,20,0,50,0,0,0,0,0,0,0,90
"0xbf2f6bc4fda1c7dd8c1824e8c8984034ef3ec84e",0,20,0,50,0,0,0,0,0,0,0,70
"0x827684baa4c6d8248dffeba6f09dd3661d31335e",20,20,0,50,0,0,0,0,0,0,0,90
"0x6bb2d4eb9db17187acfa913fe929bfaaf8bd35e5",20,20,0,0,0,0,0,0,0,0,0,40
"0xd3c9c8aa517dc5c243913f853c8767e3a8e1cf60",20,20,0,50,0,0,0,0,0,0,0,90
"0xd1bc47072f03e0599f4422ab74131d731e9f5494",20,20,0,50,0,0,0,0,0,0,0,90
"0xfcc60256768d1fd3b74671e8a3bd6c56f8223ef2",20,20,0,50,0,0,0,0,0,0,0,90
"0xf547d45868f492772e0aff109b35a4176df28be1",20,20,0,0,0,0,0,0,0,0,0,40
"0x06e745289d9da8d23a4b3135ddeb5b6b17cae8b8",20,20,0,50,0,0,0,0,0,0,0,90
"0x7e365ecbfeff3904c1d9798188931df595919ea2",20,20,0,50,0,0,0,0,0,0,0,90
"0xe71f4780b3a310e4534b4d7343180d6d24f31a41",20,20,0,0,0,0,0,10,10,0,0,60
"0x624eb487262e4177421f9a64a94eb3ce9e786f25",20,20,0,50,0,0,0,0,0,0,0,90
"0xda7f5e14bbb16655b300af7ad178c61a6d6f9e60",20,20,0,50,0,0,0,0,0,0,0,90
"0x4e7ac9b1c12d6be5e8341961ee3be154cdc58293",20,20,0,50,0,0,0,0,0,0,0,90
"0xb31ad9fff492b339da2ef67269c7e77ac43efe9f",20,20,0,50,0,0,0,0,0,0,0,90
"0x3ca8a61ffdc84a9cc9e0e783582f7257cdd6a1d3",20,20,0,50,0,0,0,0,0,0,0,90
"0x22ab6b99d4058bd1ed8078d222577b2cf835095e",20,20,0,50,0,0,0,0,0,0,30,120
"0x73d29bc1efbf9ad12544853bce13912aa6590c91",20,20,0,50,0,0,0,0,0,0,0,90
"0x840dd17490156105bb1277de0215e844a65149e3",20,20,0,50,0,0,0,0,0,0,0,90
"0x4c8f9d39c3707be9b3078d1dcebab9e725885367",20,20,0,50,0,0,0,0,0,0,0,90
"0x7fc7be3c79faee91207f5db6d38290e6c9110a09",20,20,0,50,0,0,0,0,0,0,0,90
"0xd215aa5782c53158fcff9b3bd36c720c5db3e4e4",20,0,0,0,0,0,0,0,0,0,0,20
"0xf4dadee46d36e78bb5bd45489193fa5a801a2ce0",20,0,0,0,0,0,0,0,0,0,0,20
"0x5f1f5a78360ce6a8e8383583385e42ce7c55fb96",20,0,0,0,0,0,0,0,0,0,0,20
"0x9fe6d713f226232da059008f0a525ace4fd94dba",20,0,0,0,0,0,0,0,0,0,0,20
"0x0d561db8211f26abe1d26b3d86ac7b5b2409489b",20,0,0,0,0,0,0,10,0,0,0,30
"0xf3e6bdc3862397379839cddbd104f1ec139074c5",20,0,0,0,0,0,0,0,0,0,0,20
"0x05f7db75903678a4dd57af6492c9b55608ce9a19",20,0,0,0,0,0,0,0,0,0,0,20
"0x00b33c5dd6a61ddb5162c1a3f681e18cc137f2c3",20,0,0,0,0,0,0,0,0,0,0,20
"0x1a1a707a3cd3339502fe9f4a0e1e5cc2203be321",20,0,0,50,0,0,0,0,0,0,0,70
"0xbed7482409659eab8b9b6efd746f8a53699bdda6",20,0,0,0,0,0,0,10,0,0,0,30
"0xaac7af756d160b200a03d72f1fba3a0951a49523",20,0,0,0,0,0,0,0,0,0,0,20
"0xcf97bc5f5584a856dd4ebc1bde029e39472af560",20,0,0,0,0,0,0,0,0,0,0,20
"0xd99984e328634a944d01f0fb3795e55313df602c",20,0,0,50,0,0,0,0,0,0,0,70
"0xa15b7a0d8c637761c466302a37c1dacc833ead7f",20,0,0,0,0,0,0,0,0,0,0,20
"0x4ae18cc98092d3103cb6f3d81d0d563a31db2bb9",20,0,0,50,0,0,0,0,0,0,0,70
"0xc8b0226693b1d5471dfa010af4b965f749b69adb",20,0,0,0,0,0,0,0,0,0,0,20
"0xc58ddd30cbb08c244b815ea721ff04fc509c0bfe",20,0,0,0,0,0,0,0,0,0,0,20
"0xcabef9fb9f6d5c256b153d6adebae482b8780f5e",20,0,0,0,0,0,0,0,0,0,0,20
"0xb75c7db0893ba890e6ac023b6a59d9634d0434af",20,0,0,50,0,0,0,0,0,0,0,70
"0x5da7696118d4fef63ecf24d5c1c013556ce9793f",20,0,0,0,0,0,0,0,0,0,0,20
"0xf407e15fbd0b3a6a579fddcb1e598ee6122248ac",20,0,0,0,0,0,0,0,0,0,0,20
"0x584a7db5f3960ae42a030a4589f0023683822057",20,0,0,50,0,0,0,0,0,0,0,70
"0x72c4c1ccb0f9f687e12ded222a3f18a83841200e",20,0,0,0,0,0,0,0,0,0,0,20
"0xa813d606e0403d5f179b3044d42f54911bfa9130",20,0,0,0,0,0,0,0,0,0,0,20
"0x9aeb417c94b9f881abe573b069c5a2c81950fcd0",20,0,0,0,0,0,0,0,0,0,0,20
"0x2158a98c74c6fc709b7684a5d7349b32556d745b",20,0,0,0,0,0,0,0,0,0,0,20
"0x82729548cccc0831f76dba709cadf0a3813519e4",20,0,0,0,0,0,0,0,0,0,0,20
"0xaa054ece57d13694ac7d95366066681263636918",20,0,0,0,0,0,0,0,0,0,0,20
"0xb13d1b2e6c6c5d50ea2e7bd42d8423c50405ee30",20,0,0,0,0,0,0,0,0,0,0,20
"0x5f6ca33646ed493b0077c5fb58bee62d9822ade6",20,0,0,50,0,0,0,0,0,0,0,70
"0x4ba6f7731e0c2240833c9e2d2aa067aedf8aec09",20,0,0,0,0,0,0,0,0,0,0,20
"0x1a8b00c4f9a724d2d3a67dd058cc8306e589b205",20,0,0,0,0,0,0,0,0,0,0,20
"0x205553b5542f0f6a805ef4d167c6b554daddff76",20,0,0,0,0,0,0,0,0,0,0,20
"0xa1a9a5dbc2b5d07eb42ad399915c483cb78b36f0",20,0,0,0,0,0,0,0,0,0,0,20
"0x53a304524e6dcfad9ead3c48751a0daf832b412b",20,0,0,50,0,0,0,0,0,0,0,70
"0x6e0e002fba8c06fc895ada43ee14f924f7b0eb97",20,0,0,50,0,0,0,0,0,0,0,70
"0x9beb1c42d03494bb0c08417e28d402b92fbc8626",20,0,0,0,0,0,0,10,0,0,0,30
"0x4a8f2ecca29f309b17e14b86fc4d6edbbafae371",20,0,0,0,0,0,0,0,0,0,0,20
"0xe7c67649d511e7b0917d97cedd6033ad2ac09cef",20,0,0,0,0,0,0,0,0,0,0,20
"0x7dbea54a2fa9dce45c6d13a03a2d825b85aa38d1",20,0,0,0,0,0,0,0,0,0,0,20
"0x16dd735486ba39c7ad4f76ff250dc5a69d7409d1",20,0,0,50,0,0,0,0,0,0,0,70
"0xa3ff0d575f5c463fea452b22dafadfa97f55a42a",20,0,0,0,0,0,0,0,0,0,0,20
"0x0649632c780391be447a08f40c48527c7eaef43f",20,0,0,50,0,0,0,0,0,0,0,70
"0xdfa9e3dda7dd39c4f2428efb5676f1ae36cddd41",20,0,0,0,0,0,0,0,0,0,0,20
"0x123514780af013a7455c9f3cc1fdbea7a7cddd0a",20,0,0,50,0,0,0,0,0,0,0,70
"0xf3249c3b276b86ebf59abdd06e0f9cd4640220a4",20,0,0,50,0,0,0,0,0,0,0,70
"0x726fc510f4497f69785b3e264833c205e84f0861",20,0,0,50,0,0,0,0,0,0,0,70
"0x610926c2fe6850a9f62bf33ea51219679def32db",20,0,0,0,0,0,0,0,0,0,0,20
"0x3412723ebd07919cd92afca1f5ef1d774936865a",20,0,0,0,0,0,0,0,0,0,0,20
"0xb70a9264e404b4d2753f80708bded95379053388",20,0,0,0,0,0,0,0,0,0,0,20
"0x3e458e219a67ec34d005b8e103b564a660796a04",20,0,0,0,0,0,0,0,0,0,0,20
"0x444d1c83c8540fcbbebe32d1960872f5167d8408",20,0,0,50,0,0,0,0,0,0,0,70
"0xfada5342a247b12a593f0a3b998b7e743c3b7d29",20,0,0,50,0,0,0,0,0,0,0,70
"0x40f00118e3cec558d3c8b22501891e51191f4581",20,0,0,0,0,0,0,0,0,0,0,20
"0x2c1ab460256b223a5520dfb11c7fa1d443c4b7ad",20,0,0,50,0,0,0,0,0,0,0,70
"0xadf872665c2d8ca92a165a268ae997f8ea1f30dc",20,0,0,0,0,0,0,0,0,0,0,20
"0x063cb544c0cc542f015d76412423dd518a230b03",20,0,0,0,0,0,0,0,0,0,0,20
"0x5c2559507531be6dd86cfb858ecea7aff2e6cf99",20,0,0,0,0,0,0,0,0,0,0,20
"0x8e2e6c3ef714647eee18ca1f5ec56f151df77790",20,0,0,50,0,0,0,0,0,0,0,70
"0x1c7da70e07a6c83c5e81b81e184c72f090f23789",20,0,0,0,0,0,0,0,0,0,0,20
"0xab7c6cab238cb02972843f81616130a35c30ee38",20,0,0,50,0,0,0,0,0,0,0,70
"0xaf3b478705c33d2a91d2f503264ab0016ea14d82",20,0,0,0,0,0,0,0,0,0,0,20
"0x3cd6f99e47c1c81219fd80f1772369cb61841b8c",20,0,0,50,0,0,0,0,0,0,0,70
"0xa97d5a4e7f09198e2977af345cdcbaec05c0dbd8",20,0,0,50,0,0,0,0,0,0,0,70
"0x5044e896ac322c9d2be632f99289164422c7dea1",20,0,0,0,0,0,0,0,0,0,0,20
"0x97a14ed91c04e156621414cd83bdaa5d43d4fb85",20,0,0,50,0,0,0,0,0,0,0,70
"0x72973b8607d9f66632c5cca3a6f7735d003b0317",20,0,0,0,0,0,0,0,0,0,0,20
"0x4aa5ce1af43cf920c50d5c56ea418ef0c61727f2",20,0,0,0,0,0,0,0,0,0,0,20
"0xb22985939ad3ac07c49d2e71e61262af9fb6339c",20,0,0,0,0,0,0,0,0,0,0,20
"0xb258074624757113fdcc57f7f8b2310f0e546bdf",20,0,0,0,0,0,0,0,0,0,0,20
"0x61edd2876e13bd8b863e0368ee0d858fd8c807de",20,0,0,0,0,0,0,0,0,0,0,20
"0x519b7eb3310a6465eec346e1071a89a11d424b1a",20,0,0,0,0,0,0,0,0,0,0,20
"0xceb313d888f73aff8d8c1239e10a3e98813cb4ab",20,0,0,0,0,0,0,0,0,0,0,20
"0x3932b8f9e7cffc92acde70abdceb79c1df8acb17",20,0,0,50,0,0,0,0,0,0,0,70
"0xe366d92c6fbcae91fd20e09179adebb59fd9bdb6",20,0,0,0,0,0,0,0,0,0,0,20
"0xf5d4ce0334a18e9d2cf505bbef168e2397dbb8cb",20,0,0,0,0,0,0,0,0,0,0,20
"0x334af1435244f7e69c131134294acf3849e4f02c",20,0,0,0,0,0,0,0,0,0,0,20
"0xe3d396500f63ac0190baabef6e9cf7ae3fd19180",20,0,0,0,0,0,0,0,0,0,0,20
"0xb105d160a9c7eb9666d22936e4c41bfdf735aab9",20,0,0,0,0,0,0,0,0,0,0,20
"0xfd4bc07865d6a4234ab156e945b20c6d9ea0f4d2",20,0,0,0,0,0,0,0,0,0,0,20
"0xa16cd9a2edd8365d0f32b52676ee7636f16b4695",20,0,0,0,0,0,0,0,0,0,0,20
"0x26dc60a8718cff3db3bf8b1f5106604ac4a285dc",20,0,0,0,0,0,0,0,0,0,0,20
"0x321d608e1b623260962f42667f9af05ad1583c77",20,0,0,0,0,0,0,0,0,0,0,20
"0x711c6c13fe0fee8753585eea03dea57b88d215ec",20,0,0,0,0,0,0,0,0,0,0,20
"0x56efed493b57afce39f5adc30727b0b45719cdbd",20,0,0,0,0,0,0,0,0,0,0,20
"0xbac9035a88990a4b9543e53cbadbd9e99fd2ca1a",20,0,0,0,0,0,0,0,0,0,0,20
"0x4c3bd1877a22bdc4618b1e648e2ba5d4c33a9f10",20,0,0,0,0,0,0,0,0,0,0,20
"0x189199b456ae52c087ce7e9f9d666ed67ff59a4a",20,0,0,0,0,0,0,0,0,0,0,20
"0x003208d0dfe4827ed5fdd12b1bc5f418c1103240",20,0,0,0,0,0,0,0,0,0,0,20
"0x71698e5e8bebca926f850c2525702a841de2eb3a",20,0,0,0,0,0,0,0,0,0,0,20
"0xa602c39afefb5183187ce70dd015000554fb8cb8",20,0,0,0,0,0,0,0,0,0,0,20
"0xc805ce06589f6aaf336906f14e70af4e54c19fc6",20,0,0,50,0,0,0,0,0,0,0,70
"0x731790a0be7edc6bd07693651f6c55c4c5c5e4a5",20,0,0,0,0,0,0,0,0,0,0,20
"0x21edcad7d3bb09f3283da157854861ce5c39bf58",20,0,0,0,0,0,0,0,0,0,0,20
"0xee18828ad75e51a662a96aa55ffa7a252223be21",20,0,0,0,0,0,0,0,0,0,0,20
"0x9b3b54adb29f5dbd238b8ecc648b61568741ca00",20,0,0,0,0,0,0,0,0,0,0,20
"0x6c04eac93b8cc16d42967e3cce36906f9eabf32c",20,0,0,0,0,0,0,0,0,0,0,20
"0x5d6d17b2b820368f56cc8196ba6f9fcb2a22c989",20,0,0,0,0,0,0,0,0,0,0,20
"0x91f684d70ced2d9789b1aa89f996b55eaf05ee8a",20,0,0,50,0,0,0,0,0,0,0,70
"0x06a2a93f5a80af61f9069e880b5cdd287dab0c3c",20,0,0,0,0,0,0,0,0,0,0,20
"0x187a82b39b0a14cb456a69a443cd03087594c74c",20,0,0,0,0,0,0,0,0,0,0,20
"0x07f9dc78dd0c8a87b06fc841fb86b30c6377fdde",20,0,0,50,0,0,0,0,0,0,0,70
"0x4ed0b50d048a99e9d451c5e42a5fbc923c7b8525",20,0,0,0,0,0,0,10,0,0,0,30
"0x867895f3f668019e1505dfe0fcd39c2a43869e83",20,0,0,0,0,0,0,0,0,0,0,20
"0x27155a7066628f33286c8c8a0a6f94691f601bc7",20,0,0,0,0,0,0,0,0,0,0,20
"0xa1b9ee6c1e2517fe6428bf72def45a025acab743",20,0,0,0,0,0,0,0,0,0,0,20
"0x2909fc9d1fdfa5d3e585bb755f824eb2c514f563",20,0,0,0,0,0,0,0,0,0,0,20
"0x64b52e3b8b53c17d8dddd7692568c83f394b55be",20,0,0,0,0,0,0,0,0,0,0,20
"0x4ece177350d5d474146242c3a0811c67762146f9",20,0,0,0,0,0,0,0,0,0,0,20
"0x2b33bb6135b74cb478cc9f12248e5b61c76f6e3b",20,0,0,0,0,0,0,10,0,0,0,30
"0x0547bdff71577dcf8b2f224bfad001cef41e7f39",20,0,0,0,0,0,0,10,0,0,0,30
"0x4bf5c439b483b1e680e8aed676fe8f962e726910",20,0,0,0,0,0,0,0,0,0,0,20
"0xd218fec7dcd2c911342454f33146aed0076426e6",20,0,0,0,0,0,0,0,0,0,0,20
"0xd246e14fe05a2118e3214172f20594bb2c41858e",20,0,0,0,0,0,0,0,0,0,0,20
"0x183d3910bb5075c00990d02a8f57879add36fc23",20,0,0,0,0,0,0,0,0,0,0,20
"0x586160b4410c0254cf9f477df54023af6c0a6985",20,0,0,50,0,0,0,0,0,0,0,70
"0x50cd754e956f7a4026185d195cd4b6bd990408b5",20,0,0,50,0,0,0,0,0,0,0,70
"0x9b99c070c4543fa30172ce6705a318143a022740",20,0,0,0,0,0,0,0,0,0,0,20
"0x3ea23b462a32cd8897a212d417c7e09cfe3179f6",20,0,0,0,0,0,0,0,0,0,0,20
"0xe3b4f64668a895b1cc1d2693b0f54f6d00fa2dda",20,0,0,0,0,0,0,10,0,0,0,30
"0x2d7a30206f843b353bb0af48f865fde221ef99c4",20,0,0,0,0,0,0,10,0,0,0,30
"0xa44832147a8a4795b5c902da269fdec84076db4a",20,0,0,0,0,0,0,0,0,0,0,20
"0x4f331efa21e87d0c168117de61b954d30fba7749",20,0,0,50,0,0,0,0,0,0,0,70
"0x72ee7a8cbd0fc49f09f5bcf4a16f35ac582317b0",20,0,0,0,0,0,0,0,0,0,0,20
"0x4669952a14a018747d1680dbd3a546d87c50d4ea",20,0,0,0,0,0,0,0,0,0,0,20
"0x1f3d0467bf5458aba5692076d7c4d3bf3f75e9a5",20,0,0,0,0,0,0,0,0,0,0,20
"0x5c0dd9bf35b8b59cbc255852b76f8775adba8522",20,0,0,0,0,0,0,0,0,0,0,20
"0xd6280eb7cd08eae7727f8d50efee606d8d84deb5",20,0,0,0,0,0,0,0,0,0,0,20
"0xc866f83d687fcfe8c28b8588ec0668bcac2fe431",20,0,0,0,0,0,0,0,0,0,0,20
"0x1574aca6236983d1ff69c72bad6521ec4cdd48c6",20,0,0,0,0,0,0,0,0,0,0,20
"0xba0b7d7406bea4f00341eb4b89b6d971a2fc4538",20,0,0,50,0,0,0,0,0,0,0,70
"0xb71520b4f92ccc2857293f6e85b86d5de344318f",20,0,0,0,0,0,0,0,0,0,0,20
"0xa087417542db1a5d72051455a6a3552e5391ed45",20,0,0,50,0,0,0,0,0,0,0,70
"0x149aad924671b1b5b68f074dd990f34f1c14a2fd",20,0,0,50,0,0,0,0,0,0,0,70
"0x67c30ccd5a6771738275ac4d66c77f0ae59983af",20,0,0,0,0,0,0,0,0,0,0,20
"0x77635d75cbb11c39a3876c5218f92e121a0e9aa3",20,0,0,0,0,0,0,0,0,0,0,20
"0x4d8598fecda4a3b53224a26321731f5855fb975c",20,0,0,0,0,0,0,0,0,0,0,20
"0x945fd95242eaa6c88baa1d364d502a7f60c3c613",20,0,0,0,0,0,0,10,0,0,0,30
"0xa0c1ed0b922753f6221fce341a2bb9ab067c9509",20,0,0,0,0,0,0,0,0,0,0,20
"0xb48ba7b9c7a90887f9678e9fcd7a89a2fb213f66",20,0,0,0,0,0,0,0,0,0,0,20
"0x0724affb7d9390f9fe3284c932371c9348a9805f",20,0,0,50,0,0,0,0,0,0,0,70
"0x6010429519e74e8a05483d98651f621348036cb9",20,0,0,0,0,0,0,0,0,0,0,20
